time,CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,Column1
3652,0.023480215,-0.003069495,-0.011191309,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3653,0.023485432,-0.003092267,-0.011305857,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3654,0.023488695,-0.003117758,-0.011435616,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3655,0.023489956,-0.003136872,-0.011529525,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3656,0.023490283,-0.003143382,-0.011551535,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3657,0.023491695,-0.003136798,-0.011494805,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3658,0.023495044,-0.003121148,-0.01138305,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3659,0.023499028,-0.003102466,-0.011259865,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3660,0.023502011,-0.003087861,-0.01117366,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3661,0.023503473,-0.003083922,-0.011161697,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3662,0.023503218,-0.003093209,-0.011234887,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3663,0.023500612,-0.003112236,-0.011371036,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3664,0.023495159,-0.003133049,-0.011522953,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3665,0.023487179,-0.003146771,-0.01163755,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3666,0.023478105,-0.003147439,-0.011676668,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3667,0.023470233,-0.003134676,-0.01163152,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3668,0.023465526,-0.003113513,-0.011524865,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3669,0.023464332,-0.003091828,-0.011400986,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3670,0.023465168,-0.003077184,-0.011309488,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3671,0.023465597,-0.003074182,-0.011288064,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3672,0.023463503,-0.003082898,-0.011347624,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3673,0.02345812,-0.003098991,-0.011466414,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3674,0.02345029,-0.003115376,-0.011598645,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3675,0.023441982,-0.003124816,-0.011693614,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3676,0.023435771,-0.003123009,-0.011715579,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3677,0.023434018,-0.003110501,-0.01165723,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3678,0.023437785,-0.003092241,-0.011542076,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3679,0.023446503,-0.003075687,-0.011414732,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3680,0.023458301,-0.003068208,-0.011324531,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3681,0.023470502,-0.003074225,-0.011308195,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3682,0.023480308,-0.003093074,-0.011374881,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3683,0.02348557,-0.003118793,-0.011500441,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3684,0.023485728,-0.003142535,-0.011636839,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3685,0.023482251,-0.003156251,-0.011732209,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3686,0.023477737,-0.00315541,-0.011751244,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3687,0.023474526,-0.003140362,-0.011688201,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3688,0.023474094,-0.003116455,-0.011568317,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3689,0.023476807,-0.003092336,-0.011437459,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3690,0.023481466,-0.003076487,-0.011345098,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3691,0.023485579,-0.003073898,-0.011326909,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3692,0.023486912,-0.003084703,-0.011390836,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3693,0.02348452,-0.003104343,-0.011512357,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3694,0.023478705,-0.003125009,-0.011644141,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3695,0.023470843,-0.0031385,-0.011735558,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3696,0.023462695,-0.003139081,-0.011752022,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3697,0.023455849,-0.003125683,-0.011687615,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3698,0.023451925,-0.003103005,-0.011566876,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3699,0.023452178,-0.003079921,-0.011434906,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3700,0.023456553,-0.003065796,-0.011341089,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3701,0.023463342,-0.003066564,-0.011321797,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3702,0.023469779,-0.003082077,-0.011385589,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3703,0.023473347,-0.003106179,-0.011508141,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3704,0.023472852,-0.003129202,-0.011641775,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3705,0.023468859,-0.003141699,-0.011734809,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3706,0.023463772,-0.003138431,-0.011751945,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3707,0.023460784,-0.003120393,-0.011687588,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3708,0.023461746,-0.003093448,-0.01156637,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3709,0.023466256,-0.003065654,-0.011432636,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3710,0.02347262,-0.003045075,-0.011335432,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3711,0.023478985,-0.003037522,-0.011311703,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3712,0.02348382,-0.003044276,-0.01137054,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3713,0.023486165,-0.003061349,-0.011487751,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3714,0.023486261,-0.003081465,-0.01161638,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3715,0.023485939,-0.003097576,-0.011706902,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3716,0.023487867,-0.003105755,-0.011726615,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3717,0.023494235,-0.003106548,-0.011671075,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3718,0.023505666,-0.003104517,-0.011564249,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3719,0.023521092,-0.003106603,-0.011448815,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3720,0.023538788,-0.003120314,-0.011371185,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3721,0.023556884,-0.003150864,-0.011364006,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3722,0.023573071,-0.003197939,-0.011430472,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3723,0.023584807,-0.003254852,-0.011540008,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3724,0.023589735,-0.003310359,-0.011639473,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3725,0.023586102,-0.003352123,-0.011673763,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3726,0.023573491,-0.003371027,-0.011607964,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3727,0.023553066,-0.003364279,-0.011443198,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3728,0.02352678,-0.003335576,-0.011217515,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3729,0.023496433,-0.003292976,-0.010991758,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3730,0.023463094,-0.00324561,-0.010829141,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3731,0.023426937,-0.003200095,-0.010774772,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3732,0.023388185,-0.003158568,-0.010839751,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3733,0.02334842,-0.003119113,-0.010997383,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3734,0.023310932,-0.003077739,-0.011194779,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3735,0.023280698,-0.003031647,-0.011373784,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3736,0.02326352,-0.002982002,-0.011491747,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3737,0.023263608,-0.002934008,-0.011535217,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3738,0.023281714,-0.002895303,-0.01152225,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3739,0.023315216,-0.002874061,-0.011492742,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3740,0.023358966,-0.002876508,-0.011491482,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3741,0.023406399,-0.00290427,-0.011550084,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3742,0.023451309,-0.002953267,-0.011672897,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3743,0.023489483,-0.003014706,-0.011833184,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3744,0.023519149,-0.00307738,-0.011983218,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3745,0.023540311,-0.003130455,-0.012073843,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3746,0.023554028,-0.003166527,-0.012074465,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3747,0.02356201,-0.00318399,-0.011985041,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3748,0.023565772,-0.003186836,-0.011835576,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3749,0.023565664,-0.00318215,-0.011674838,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3750,0.023561144,-0.003177398,-0.011553815,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3751,0.0235521,-0.003178363,-0.011508491,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3752,0.02353953,-0.003187242,-0.011545955,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3753,0.023524679,-0.003201091,-0.011640444,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3754,0.023508291,-0.003212511,-0.011743633,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3755,0.023491345,-0.00321339,-0.011804801,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3756,0.023475915,-0.003199329,-0.011791377,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3757,0.023464532,-0.003171695,-0.011701336,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3758,0.023458403,-0.003136336,-0.011562683,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3759,0.023456548,-0.003100958,-0.011421801,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3760,0.023457157,-0.003073439,-0.011327104,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3761,0.023459863,-0.003060806,-0.011312233,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3762,0.023465694,-0.003066727,-0.011381937,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3763,0.023474615,-0.003088227,-0.011508083,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3764,0.023485155,-0.003116487,-0.011641074,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3765,0.023496237,-0.003141566,-0.011730448,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3766,0.023507796,-0.003156609,-0.011743952,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3767,0.023519925,-0.003159728,-0.011678698,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3768,0.02353127,-0.003152926,-0.011560833,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3769,0.023539078,-0.003140443,-0.01143491,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3770,0.023541887,-0.003128734,-0.01134869,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3771,0.023540802,-0.003124874,-0.011336604,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3772,0.023537812,-0.003132464,-0.011405098,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3773,0.023533943,-0.003148924,-0.011527789,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3774,0.023529013,-0.003166464,-0.011655548,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3775,0.023522942,-0.003176251,-0.011737099,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3776,0.02351705,-0.003173264,-0.011739995,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3777,0.023513165,-0.003158042,-0.011662656,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3778,0.023511752,-0.003135187,-0.011533322,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3779,0.023512222,-0.00311197,-0.01139866,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3780,0.023514309,-0.003096973,-0.011307983,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3781,0.023517724,-0.00309652,-0.01129603,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3782,0.023521157,-0.003110933,-0.011367756,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3783,0.023522733,-0.003134145,-0.011494319,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3784,0.023521435,-0.003156674,-0.011625197,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3785,0.023518149,-0.003170004,-0.011709352,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3786,0.023515312,-0.003170049,-0.011714957,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3787,0.023514999,-0.00315776,-0.011640768,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3788,0.023517743,-0.003138139,-0.011515413,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3789,0.02352318,-0.003119133,-0.011385853,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3790,0.023530362,-0.003109033,-0.011300687,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3791,0.023537498,-0.003112748,-0.011292864,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3792,0.023542908,-0.003130124,-0.011365918,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3793,0.023546134,-0.003156564,-0.011491103,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3794,0.023547491,-0.003184254,-0.011619248,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3795,0.023547387,-0.003204498,-0.011700898,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3796,0.023546297,-0.003211064,-0.011704985,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3797,0.023544667,-0.003202616,-0.011629891,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3798,0.023542679,-0.003183018,-0.011503394,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3799,0.023540204,-0.003159723,-0.011371985,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3800,0.023537415,-0.003141537,-0.011284582,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3801,0.02353538,-0.003136072,-0.011274992,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3802,0.023535152,-0.003146318,-0.011347514,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3803,0.023536327,-0.003168325,-0.011473533,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3804,0.023537496,-0.00319294,-0.011603198,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3805,0.023538047,-0.003210655,-0.011686077,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3806,0.023538592,-0.003215659,-0.01169079,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3807,0.023540046,-0.00320751,-0.011616507,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3808,0.023543194,-0.003191215,-0.011492538,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3809,0.023548337,-0.003175421,-0.011366705,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3810,0.023554576,-0.003168743,-0.01128791,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3811,0.023559788,-0.003176037,-0.011288327,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3812,0.023561288,-0.003196056,-0.01136966,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3813,0.023556844,-0.003221685,-0.011500697,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3814,0.02354596,-0.003243062,-0.011630101,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3815,0.023530757,-0.003252056,-0.011707806,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3816,0.023515497,-0.003245742,-0.011704402,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3817,0.023504339,-0.003226845,-0.011621346,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3818,0.023499299,-0.003201963,-0.011489177,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3819,0.023500442,-0.003179886,-0.011355945,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3820,0.023506812,-0.003169465,-0.011270775,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3821,0.02351645,-0.00317608,-0.011266258,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3822,0.023526354,-0.003198709,-0.011344318,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3823,0.023533066,-0.003229708,-0.011473726,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3824,0.023534013,-0.003257821,-0.011603273,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3825,0.023528882,-0.003272929,-0.011683107,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3826,0.02352014,-0.003270443,-0.01168352,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3827,0.023512462,-0.003253632,-0.011605435,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3828,0.023510136,-0.003231577,-0.011479252,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3829,0.023514283,-0.003214492,-0.011352946,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3830,0.023522975,-0.003210499,-0.011275147,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3831,0.023532708,-0.003223309,-0.011277646,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3832,0.023539794,-0.003250737,-0.011361937,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3833,0.023541781,-0.003285598,-0.011497202,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3834,0.023537879,-0.003318041,-0.011632544,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3835,0.023528821,-0.00333877,-0.01171758,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3836,0.023516828,-0.00334271,-0.011722143,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3837,0.023504888,-0.003330934,-0.011647308,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3838,0.023495528,-0.003309912,-0.011523667,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3839,0.023490194,-0.003289283,-0.011398966,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3840,0.023489136,-0.003278712,-0.011321302,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3841,0.023491006,-0.003283777,-0.011321808,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3842,0.023492943,-0.003303076,-0.011401092,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3843,0.023492296,-0.00332933,-0.011527735,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3844,0.023488562,-0.003353349,-0.011651659,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3845,0.023483365,-0.003367596,-0.011724652,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3846,0.023479147,-0.003368505,-0.011718761,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3847,0.023478133,-0.003357778,-0.01163645,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3848,0.023481307,-0.003341514,-0.011508762,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3849,0.023487799,-0.00332762,-0.011383099,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3850,0.023495441,-0.003323165,-0.011306606,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3851,0.02350164,-0.003331785,-0.011309115,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3852,0.02350394,-0.003351731,-0.011390023,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3853,0.023500809,-0.003376264,-0.011517097,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3854,0.023492422,-0.00339639,-0.011639912,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3855,0.0234805,-0.00340418,-0.011710361,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3856,0.023467524,-0.003395617,-0.011700703,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3857,0.023455916,-0.003372149,-0.011613361,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3858,0.023446913,-0.003339687,-0.011479176,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3859,0.023440244,-0.003306369,-0.011345569,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3860,0.023435388,-0.003280815,-0.011260483,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3861,0.023432291,-0.00326953,-0.011255497,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3862,0.023430614,-0.003273561,-0.011331645,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3863,0.023429119,-0.003287356,-0.011456941,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3864,0.023426167,-0.003301,-0.011579808,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3865,0.023421134,-0.003304858,-0.011650613,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3866,0.023415473,-0.00329427,-0.011640972,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3867,0.023411728,-0.003271085,-0.011553966,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3868,0.023411193,-0.003241456,-0.011421581,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3869,0.023413182,-0.003213036,-0.011292127,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3870,0.023416415,-0.003193282,-0.011213802,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3871,0.023419924,-0.003187159,-0.01121743,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3872,0.023422667,-0.003194394,-0.011302742,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3873,0.023423695,-0.00320927,-0.011437094,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3874,0.023423032,-0.003223435,-0.011569342,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3875,0.023421671,-0.003229201,-0.011650644,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3876,0.023420761,-0.003222082,-0.011652878,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3877,0.023421079,-0.003202344,-0.011578669,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3878,0.023422697,-0.003174714,-0.011459211,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3879,0.023424936,-0.003146613,-0.011341754,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3880,0.023427076,-0.003125997,-0.011273012,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3881,0.023428986,-0.003118704,-0.01128231,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3882,0.02343084,-0.003125758,-0.011368721,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3883,0.023432566,-0.003142485,-0.01149996,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3884,0.023433789,-0.003160248,-0.011625529,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3885,0.023434226,-0.003169985,-0.011697293,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3886,0.023434142,-0.003166068,-0.011688342,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3887,0.023434567,-0.003148848,-0.011603141,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3888,0.023436662,-0.003124249,-0.011474958,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3889,0.023440538,-0.003100755,-0.011352785,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3890,0.023444961,-0.003085981,-0.01128394,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3891,0.023448212,-0.003084088,-0.011296617,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3892,0.023448936,-0.003094179,-0.011387519,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3893,0.023446701,-0.00311065,-0.011522011,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3894,0.023442534,-0.003125869,-0.01164818,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3895,0.02343864,-0.003133331,-0.011717752,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3896,0.023437094,-0.003129731,-0.011704765,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3897,0.023439107,-0.003116221,-0.011614844,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3898,0.02344476,-0.003098096,-0.011481806,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3899,0.023452359,-0.003082168,-0.011354579,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3900,0.023459188,-0.00307436,-0.011280398,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3901,0.023463398,-0.00307824,-0.011288013,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3902,0.023464376,-0.003093151,-0.011375103,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3903,0.023462461,-0.003113931,-0.011507812,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3904,0.023459343,-0.003133527,-0.01163483,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3905,0.023457344,-0.003145643,-0.011707999,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3906,0.023457727,-0.003146241,-0.011700279,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3907,0.023460521,-0.003135241,-0.011615588,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3908,0.023465347,-0.003117361,-0.011486592,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
3909,0.023471434,-0.003100338,-0.011361867,0.399999952,0.399999952,0.399999952,0.399999952,0.399999952,
